NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
20072,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,108.1463,202404,2,"73,000",-,8,개인,개인,2022,이음2로 30,-,중개거래,인천 서구,-
20073,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",59.995,202404,2,"25,200",-,1,개인,개인,1998,서곶로 818,-,중개거래,인천 서구,-
20074,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),74.2658,202404,1,"57,300",-,12,개인,개인,2021,이음3로 125,-,중개거래,인천 서구,-
20075,인천광역시 서구 당하동,1276-2,1276,2,파라곤센트럴파크,84.986,202403,31,"67,500",-,13,개인,개인,2022,이음2로 29,-,중개거래,인천 서구,-
20076,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9908,202403,31,"44,500",-,2,개인,개인,2013,청마로51번안길 11,-,중개거래,인천 서구,-
20077,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,75.7971,202403,30,"57,000",-,5,개인,개인,2022,이음2로 30,-,중개거래,인천 서구,-
20078,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,84.9158,202403,30,"59,800",-,4,개인,개인,2022,이음2로 30,-,중개거래,인천 서구,-
20079,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.6561,202403,30,"43,000",-,12,개인,개인,2022,서로3로 50,-,중개거래,인천 서구,-
20080,인천광역시 서구 당하동,1027-15,1027,15,신안실크벨리,59.9639,202403,30,"25,300",-,15,개인,개인,2004,원당대로840번길 22,-,중개거래,인천 서구,-
20081,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202403,30,"52,000",-,5,개인,개인,2012,청마로 92,-,중개거래,인천 서구,-
20082,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202403,30,"51,800",-,11,개인,개인,2012,청마로 92,20240416,중개거래,인천 서구,-
20083,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,75.6522,202403,30,"54,900",-,15,개인,개인,2022,이음2로 30,-,중개거래,인천 서구,-
20084,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202403,30,"51,800",-,11,개인,개인,2012,청마로 92,-,중개거래,인천 서구,-
20085,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202403,30,"32,000",-,6,개인,개인,2004,원당대로820번길 3,-,중개거래,인천 서구,-
20086,인천광역시 서구 당하동,1075-9,1075,9,검단힐스테이트5차,99.4816,202403,28,"49,500",-,8,개인,개인,2013,청마로34번길 6,-,중개거래,인천 서구,-
20087,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,84.9576,202403,28,"59,900",-,1,개인,개인,2022,이음2로 30,-,중개거래,인천 서구,-
20088,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202403,28,"49,000",-,12,개인,법인,2012,청마로 92,-,중개거래,인천 서구,-
20089,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),74.4161,202403,28,"53,900",-,7,개인,개인,2021,이음3로 125,-,중개거래,인천 서구,-
20090,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202403,28,"27,500",-,1,개인,개인,2004,원당대로820번길 3,-,중개거래,인천 서구,-
20091,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,84.55,202403,27,"32,500",-,8,개인,개인,2004,원당대로840번길 21,-,중개거래,인천 서구,-
20092,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",59.995,202403,27,"26,200",-,15,개인,개인,1998,서곶로 818,-,중개거래,인천 서구,-
20093,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,84.7875,202403,27,"47,500",103동,9,개인,개인,2017,독정로 17,-,중개거래,인천 서구,24.04.05
20094,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,84.2411,202403,26,"63,500",-,16,개인,개인,2021,이음3로 130,-,중개거래,인천 서구,-
20095,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,59.832,202403,26,"26,500",825,3,개인,개인,2004,원당대로840번길 21,-,중개거래,인천 서구,24.04.24
20096,인천광역시 서구 당하동,1027-15,1027,15,신안실크벨리,59.9639,202403,25,"24,000",-,1,개인,개인,2004,원당대로840번길 22,-,중개거래,인천 서구,-
20097,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,115.7167,202403,25,"48,000",-,10,개인,개인,2012,청마로 92,-,중개거래,인천 서구,-
20098,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,59.832,202403,25,"26,200",-,17,개인,개인,2004,원당대로840번길 21,-,중개거래,인천 서구,-
20099,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.1588,202403,24,"62,500",-,19,개인,개인,2021,이음3로 125,-,중개거래,인천 서구,-
20100,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202403,24,"49,000",-,9,개인,개인,2012,청마로 92,-,중개거래,인천 서구,-
20101,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202403,23,"50,500",-,14,개인,개인,2013,청마로51번안길 11,-,중개거래,인천 서구,-
20102,인천광역시 서구 당하동,1037-3,1037,3,금호어울림1차,84.9917,202305,1,"28,500",-,1,-,-,2004,고산후로78번길 9,20230704,중개거래,인천 서구,-
20103,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9869,202305,2,"44,000",601,10,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.06.13
20104,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202305,3,"48,500",410,2,-,-,2012,청마로 92,-,중개거래,인천 서구,23.07.14
20105,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202305,4,"26,500",606,14,-,-,2004,원당대로820번길 3,-,중개거래,인천 서구,23.05.17
20106,인천광역시 서구 당하동,1075-9,1075,9,검단힐스테이트5차,84.9745,202305,4,"42,200",503,9,-,-,2013,청마로34번길 6,-,중개거래,인천 서구,23.08.30
20107,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,84.7322,202305,4,"48,200",312동,21,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.05.30
20108,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.9395,202305,4,"43,000",801동,15,-,-,2022,서로3로 50,-,중개거래,인천 서구,23.07.12
20109,인천광역시 서구 당하동,820-1,820,1,태평,59.97,202305,5,"25,000",제103,6,-,-,1999,독정로25번길 26-6,-,중개거래,인천 서구,23.06.09
20110,인천광역시 서구 당하동,820-1,820,1,태평,59.99,202305,6,"20,500",-,17,-,-,1999,독정로25번길 26-6,20230525,직거래,-,-
20111,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,94.955,202305,6,"43,500",307동,1,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.06.05
20112,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,92.2153,202305,6,"63,000",1202동,10,-,-,2021,이음3로 130,-,중개거래,인천 계양구 인천 서구,24.01.29
20113,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,84.55,202305,7,"28,000",823,3,-,-,2004,원당대로840번길 21,-,중개거래,인천 계양구 인천 서구,23.07.19
20114,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.34,202305,8,"54,500",1109동,19,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.09.11
20115,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202305,9,"27,900",607,10,-,-,2004,원당대로820번길 3,-,중개거래,인천 서구,23.06.30
20116,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,74.9042,202305,9,"39,800",101동,11,-,-,2017,독정로 17,-,중개거래,인천 서구,23.07.24
20117,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,9,"37,000",513,18,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.26
20118,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202305,10,"32,000",605,3,-,-,2004,원당대로820번길 3,-,직거래,-,23.05.10
20119,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,94.955,202305,11,"49,500",307동,23,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.05.31
20120,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202305,11,"28,000",120,2,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.06.30
20121,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,11,"31,000",504,19,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.07
20122,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202305,11,"49,500",401,5,-,-,2012,청마로 92,-,중개거래,인천 서구,23.08.01
20123,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,127.4136,202305,11,"50,000",409,5,-,-,2012,청마로 92,-,중개거래,인천 서구,23.06.30
20124,인천광역시 서구 당하동,1027-15,1027,15,신안실크벨리,59.9639,202305,12,"26,200",504,16,-,-,2004,원당대로840번길 22,-,중개거래,인천 서구,23.08.18
20125,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,12,"31,500",505,10,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.27
20126,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,13,"34,000",503,18,-,-,2005,청마로 124,-,직거래,-,23.08.14
20127,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,109.425,202305,13,"40,900",808,11,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.08.30
20128,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.6561,202305,14,"44,000",807동,18,-,-,2022,서로3로 50,-,중개거래,인천 서구,23.08.11
20129,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,84.2411,202305,15,"53,000",1207동,21,-,-,2021,이음3로 130,-,중개거래,인천 서구,23.09.12
20130,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,115.7167,202305,15,"41,500",401,7,-,-,2012,청마로 92,-,직거래,-,23.05.24
20131,인천광역시 서구 당하동,1099-2,1099,2,당하푸르지오,84.943,202305,15,"30,500",302,1,-,-,2005,청마로 170,-,중개거래,인천 서구,23.06.30
20132,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,94.955,202305,16,"50,700",306동,19,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.06.09
20133,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202305,16,"30,500",110,15,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.08.31
20134,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.1588,202305,17,"55,000",1108동,15,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.12.11
20135,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),74.2658,202305,17,"49,700",1105동,19,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.12.29
20136,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9908,202305,18,"42,650",605,4,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.06.23
20137,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,73.34,202305,18,"26,700",509,2,-,-,2005,청마로 124,-,중개거래,인천 서구,23.09.01
20138,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,74.9042,202305,19,"39,800",108동,6,-,-,2017,독정로 17,-,중개거래,인천 서구,23.07.10
20139,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,19,"32,200",508,10,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.06
20140,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.6561,202305,20,"46,000",801동,13,-,-,2022,서로3로 50,-,중개거래,인천 서구,23.08.28
20141,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,84.7322,202305,20,"44,000",301동,9,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.06.30
20142,인천광역시 서구 당하동,1099-2,1099,2,당하푸르지오,84.943,202305,20,"35,000",305,9,-,-,2005,청마로 170,-,중개거래,인천 서구,23.06.09
20143,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202305,20,"34,000",514,10,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.07
20144,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202305,21,"24,300",811,1,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.06.30
20145,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202305,22,"26,000",803,7,-,-,2004,원당대로840번길 21,-,직거래,-,23.05.22
20146,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,84.7875,202305,22,"45,000",105동,4,-,-,2017,독정로 17,-,중개거래,인천 서구,23.08.02
20147,인천광역시 서구 당하동,1099-3,1099,3,당하풍림아이원1차,59.9841,202305,22,"28,300",402,8,-,-,2004,청마로 160,-,중개거래,인천 서구,23.08.18
20148,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,74.9042,202305,23,"41,000",102동,3,-,-,2017,독정로 17,-,중개거래,인천 서구,23.07.25
20149,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202305,23,"31,000",120,6,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.06.12
20150,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,84.7322,202305,23,"44,000",304동,10,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.08.18
20151,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,84.7875,202305,24,"44,200",106동,6,-,-,2017,독정로 17,-,중개거래,인천 서구,23.08.16
20152,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202305,24,"26,500",803,4,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.07.27
20153,인천광역시 서구 당하동,1314-2,1314,2,호반써밋프라임뷰,97.4814,202305,24,"48,000",401,4,-,-,2022,이음2로 70,-,중개거래,인천 서구,23.08.10
20154,인천광역시 서구 당하동,1314-2,1314,2,호반써밋프라임뷰,97.4814,202305,24,"50,500",407,5,-,-,2022,이음2로 70,-,중개거래,인천 서구,23.11.15
20155,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",59.995,202305,25,"20,000",117,6,-,-,1998,서곶로 818,-,직거래,-,23.06.30
20156,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.1588,202305,25,"58,500",1108동,7,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.10.13
20157,인천광역시 서구 당하동,1098-1,1098,1,대주파크빌,84.8291,202305,25,"30,900",601,10,-,-,2006,청마로 135,-,중개거래,인천 서구,23.07.27
20158,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.6561,202305,25,"44,000",806동,17,-,-,2022,서로3로 50,-,중개거래,인천 서구,23.07.31
20159,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202305,25,"30,600",108,10,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.08.31
20160,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202305,25,"41,800",609,6,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.08.01
20161,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202305,26,"28,000",811,14,-,-,2004,원당대로840번길 21,-,직거래,-,23.07.31
20162,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.1588,202305,26,"56,000",1101동,18,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.10.30
20163,인천광역시 서구 당하동,1099-2,1099,2,당하푸르지오,73.827,202305,26,"31,300",309,18,-,-,2005,청마로 170,-,중개거래,인천 서구,23.09.08
20164,인천광역시 서구 당하동,1027-3,1027,3,원당동문굿모닝힐,84.967,202305,26,"30,500",603,6,-,-,2004,원당대로820번길 3,-,중개거래,인천 서구,23.06.13
20165,인천광역시 서구 당하동,1314-2,1314,2,호반써밋프라임뷰,72.6954,202305,26,"40,000",405,3,-,-,2022,이음2로 70,-,중개거래,인천 서구,23.09.05
20166,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,73.34,202305,27,"26,800",510,4,-,-,2005,청마로 124,-,중개거래,인천 서구,23.06.19
20167,인천광역시 서구 당하동,1316-2,1316,2,검단신도시대성베르힐라프리미어,110.3995,202305,27,"53,700",703동,15,-,-,2022,이음1로 154,-,중개거래,인천 서구,23.06.29
20168,인천광역시 서구 당하동,1314-2,1314,2,호반써밋프라임뷰,84.2832,202305,27,"44,700",401,16,-,-,2022,이음2로 70,-,중개거래,인천 서구,23.09.26
20169,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202305,28,"28,200",801,10,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.09.01
20170,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9908,202306,1,"43,500",608,7,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.06.07
20171,인천광역시 서구 당하동,1037-3,1037,3,금호어울림1차,84.9917,202306,1,"28,500",306,1,-,-,2004,고산후로78번길 9,-,중개거래,인천 서구,23.06.16
20172,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9869,202306,2,"42,900",601,6,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.08.28
20173,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,84.2411,202306,3,"56,000",1207동,2,-,-,2021,이음3로 130,-,중개거래,인천 서구,23.11.10
20174,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,92.2153,202306,3,"58,000",1205동,2,-,-,2021,이음3로 130,-,중개거래,인천 서구,23.12.26
20175,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202306,3,"42,000",410,1,-,-,2012,청마로 92,-,중개거래,인천 서구,23.06.30
20176,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,84.55,202306,3,"32,300",-,16,-,-,2004,원당대로840번길 21,20230824,중개거래,인천 서구,-
20177,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202306,4,"43,500",603,9,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.08.08
20178,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202306,4,"43,500",607,12,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.08.31
20179,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.34,202306,5,"56,200",1109동,9,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.10.12
20180,인천광역시 서구 당하동,1318-8,1318,8,검단신도시모아미래도엘리트파크,84.9395,202306,6,"44,000",801동,21,-,-,2022,서로3로 50,-,중개거래,인천 서구,23.06.15
20181,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,94.955,202306,6,"49,000",307동,22,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.07.31
20182,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,84.7322,202306,6,"44,600",302동,16,-,-,2022,이음1로 173,-,중개거래,인천 계양구 인천 서구,23.07.05
20183,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,6,"32,000",514,19,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.16
20184,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,73.34,202306,6,"29,800",511,6,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.31
20185,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,6,"36,500",505,19,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.07
20186,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202306,6,"26,000",810,4,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.07.31
20187,인천광역시 서구 당하동,1090-1,1090,1,검단힐스테이트4차,107.4423,202306,7,"46,000",408,13,-,-,2012,청마로 92,-,중개거래,인천 서구,23.10.04
20188,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,73.34,202306,7,"29,600",511,12,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.24
20189,인천광역시 서구 당하동,1316-2,1316,2,검단신도시대성베르힐라프리미어,110.3995,202306,8,"53,700",704동,14,-,-,2022,이음1로 154,-,중개거래,인천 서구,23.08.07
20190,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,9,"28,800",515,1,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.31
20191,인천광역시 서구 당하동,1027-15,1027,15,신안실크벨리,59.9639,202306,10,"25,400",501,3,-,-,2004,원당대로840번길 22,-,중개거래,인천 서구,23.07.25
20192,인천광역시 서구 당하동,1099-2,1099,2,당하푸르지오,84.943,202306,10,"34,700",302,6,-,-,2005,청마로 170,-,중개거래,인천 서구,23.08.03
20193,인천광역시 서구 당하동,1099-3,1099,3,당하풍림아이원1차,84.8441,202306,10,"29,000",403,8,-,-,2004,청마로 160,-,중개거래,인천 서구,23.08.17
20194,인천광역시 서구 당하동,1067-1,1067,1,검단SKVIEW,84.7875,202306,11,"44,500",107동,13,-,-,2017,독정로 17,-,중개거래,인천 서구,23.08.04
20195,인천광역시 서구 당하동,1318-6,1318,6,검단신도시디에트르더펠리체,108.9359,202306,11,"53,300",610동,9,-,-,2022,이음2로 30,-,중개거래,인천 서구,23.08.04
20196,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,11,"32,000",514,9,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.31
20197,인천광역시 서구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,84.7322,202306,12,"44,400",310동,8,-,-,2022,이음1로 173,-,중개거래,인천 서구,23.06.15
20198,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",116.24,202306,12,"30,500",114,11,-,-,1998,서곶로 818,-,직거래,-,23.06.23
20199,인천광역시 서구 당하동,1314-2,1314,2,호반써밋프라임뷰,97.4814,202306,13,"50,000",408,8,-,-,2022,이음2로 70,-,직거래,-,23.06.14
20200,인천광역시 서구 당하동,820-1,820,1,태평,59.97,202306,13,"24,300",제101,3,-,-,1999,독정로25번길 26-6,-,중개거래,인천 서구,23.07.21
20201,인천광역시 서구 당하동,1037-3,1037,3,금호어울림1차,84.9917,202306,13,"30,000",306,5,-,-,2004,고산후로78번길 9,-,중개거래,인천 서구,23.08.25
20202,인천광역시 서구 당하동,1316-2,1316,2,검단신도시대성베르힐라프리미어,110.3995,202306,14,"53,000",704동,10,-,-,2022,이음1로 154,-,중개거래,인천 서구,23.08.28
20203,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202306,15,"30,000",108,5,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.07.13
20204,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9908,202306,15,"42,450",608,9,-,-,2013,청마로51번안길 11,-,중개거래,인천 서구,23.09.25
20205,인천광역시 서구 당하동,1098-1,1098,1,대주파크빌,84.8291,202306,15,"29,800",-,17,-,-,2006,청마로 135,20230907,중개거래,인천 미추홀구 인천 서구,-
20206,인천광역시 서구 당하동,1098-1,1098,1,대주파크빌,84.8291,202306,15,"29,800",601,17,-,-,2006,청마로 135,-,중개거래,인천 미추홀구 인천 서구,23.09.08
20207,인천광역시 서구 당하동,1099-3,1099,3,당하풍림아이원1차,84.8441,202306,16,"30,900",401,11,-,-,2004,청마로 160,-,중개거래,인천 서구,23.07.10
20208,인천광역시 서구 당하동,1098-1,1098,1,대주파크빌,84.8291,202306,16,"30,000",601,20,-,-,2006,청마로 135,-,중개거래,인천 서구,23.09.01
20209,인천광역시 서구 당하동,1099-3,1099,3,당하풍림아이원1차,59.9841,202306,16,"26,500",402,10,-,-,2004,청마로 160,-,중개거래,인천 서구,23.08.24
20210,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,16,"31,800",507,7,-,-,2005,청마로 124,-,중개거래,인천 서구,23.08.24
20211,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.34,202306,17,"58,300",1108동,4,-,-,2021,이음3로 125,-,중개거래,서울 강서구 인천 서구,23.10.20
20212,인천광역시 서구 당하동,1276-2,1276,2,파라곤센트럴파크,84.9595,202306,17,"46,000",507동,20,-,-,2022,이음2로 29,-,중개거래,인천 서구,23.08.31
20213,인천광역시 서구 당하동,1272-2,1272,2,유승한내들 에듀파크,84.2411,202306,18,"56,300",1203동,10,-,-,2021,이음3로 130,-,중개거래,인천 서구,23.11.10
20214,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202306,18,"26,500",-,9,-,-,2004,원당대로840번길 21,20230710,중개거래,인천 서구,-
20215,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,84.55,202306,18,"35,800",810,6,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.09.04
20216,인천광역시 서구 당하동,1031,1031,0,원당풍림아이원,74.0892,202306,18,"26,500",803,9,-,-,2004,원당대로840번길 21,-,중개거래,인천 서구,23.08.31
20217,인천광역시 서구 당하동,820-1,820,1,태평,59.99,202306,19,"23,500",제106,16,-,-,1999,독정로25번길 26-6,-,중개거래,인천 서구,23.08.21
20218,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202306,21,"27,000",110,4,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.08.31
20219,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,73.34,202306,22,"29,500",509,13,-,-,2005,청마로 124,-,중개거래,인천 서구,23.07.28
20220,인천광역시 서구 당하동,1098-1,1098,1,대주파크빌,84.5833,202306,24,"30,000",604,17,-,-,2006,청마로 135,-,중개거래,인천 서구,23.07.31
20221,인천광역시 서구 당하동,895-1,895,1,"탑스빌(영남,신대진,성웅)아파트",84.94,202306,24,"31,500",118,11,-,-,1998,서곶로 818,-,중개거래,인천 서구,23.08.07
20222,인천광역시 서구 당하동,1254-1,1254,1,검단신도시한신더휴캐널파크(THEHUECANALPARK),84.1588,202306,24,"59,500",1109동,18,-,-,2021,이음3로 125,-,중개거래,인천 서구,23.11.10
20223,인천광역시 서구 당하동,1027-15,1027,15,신안실크벨리,84.9922,202306,24,"27,500",512,14,-,-,2004,원당대로840번길 22,-,중개거래,인천 서구,23.08.07
20224,인천광역시 서구 당하동,1113-1,1113,1,당하KCC스위첸,84.997,202306,26,"31,000",514,3,-,-,2005,청마로 124,-,중개거래,인천 서구,23.09.07
